ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjmclzg8f0sc80780ldelaqyh,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_green_totem_cloudy_bag__camera_seecam_image_raw1517762021112540680.png,"{""totem_green"":[{""geometry"":[{""x"":929,""y"":361},{""x"":929,""y"":501},{""x"":1041,""y"":501},{""x"":1041,""y"":361}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570849000,7.988,2018-02-04_green_totem_cloudy_bag__camera_seecam_image_raw1517762021112540680,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclzg8f0sc80780ldelaqyh
cjmclz9ty0s9e0780g5fib6st,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_green_totem_cloudy_bag__camera_seecam_image_raw1517762027794659292.png,"{""totem_green"":[{""geometry"":[{""x"":963,""y"":373},{""x"":963,""y"":520},{""x"":1080,""y"":520},{""x"":1080,""y"":373}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570841000,6.527,2018-02-04_green_totem_cloudy_bag__camera_seecam_image_raw1517762027794659292,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclz9ty0s9e0780g5fib6st
cjmclz4zq0s7v0780akvr85ny,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtotem_bag__camera_seecam_image_raw1517754304348293829.png,"{""totem_red"":[{""geometry"":[{""x"":601,""y"":238},{""x"":601,""y"":607},{""x"":819,""y"":607},{""x"":819,""y"":238}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570835000,7.606,2018-02-04_redtotem_bag__camera_seecam_image_raw1517754304348293829,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclz4zq0s7v0780akvr85ny
cjmclz2dv0s6p0780jyjfd6ke,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtotem_bag__camera_seecam_image_raw1517754311041079078.png,"{""totem_red"":[{""geometry"":[{""x"":410,""y"":112},{""x"":410,""y"":491},{""x"":658,""y"":491},{""x"":658,""y"":112}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570831000,6.997,2018-02-04_redtotem_bag__camera_seecam_image_raw1517754311041079078,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclz2dv0s6p0780jyjfd6ke
cjmclytpq0s520780anp0zyto,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtotem_bag__camera_seecam_image_raw1517754317714941462.png,"{""totem_red"":[{""geometry"":[{""x"":935,""y"":406},{""x"":935,""y"":625},{""x"":1075,""y"":625},{""x"":1075,""y"":406}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570820000,5.733,2018-02-04_redtotem_bag__camera_seecam_image_raw1517754317714941462,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclytpq0s520780anp0zyto
cjmclyp7uckbq0728dvliqcle,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtotem_bag__camera_seecam_image_raw1517754324380431206.png,"{""totem_red"":[{""geometry"":[{""x"":1099,""y"":542},{""x"":1099,""y"":758},{""x"":1257,""y"":758},{""x"":1257,""y"":542}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570814000,6.557,2018-02-04_redtotem_bag__camera_seecam_image_raw1517754324380431206,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclyp7uckbq0728dvliqcle
cjmclyk6w0s2z0780di38z34b,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtotem_bag__camera_seecam_image_raw1517754331084168261.png,"{""totem_red"":[{""geometry"":[{""x"":1095,""y"":529},{""x"":1095,""y"":740},{""x"":1271,""y"":740},{""x"":1271,""y"":529}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570808000,8.808,2018-02-04_redtotem_bag__camera_seecam_image_raw1517754331084168261,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclyk6w0s2z0780di38z34b
cjmclyd7b0s0r0780yjvtckid,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756144024095020.png,"{""None"":[{""geometry"":{""x"":788,""y"":680}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570799000,1.442,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756144024095020,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclyd7b0s0r0780yjvtckid
cjmclyc740s070780rwhkfbck,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756150697256481.png,"{""None"":[{""geometry"":{""x"":788,""y"":680}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570797000,1.39,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756150697256481,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclyc740s070780rwhkfbck
cjmclyaypck8q0728grph1iwh,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756157384944176.png,"{""None"":[{""geometry"":{""x"":788,""y"":680}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570796000,1.628,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756157384944176,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclyaypck8q0728grph1iwh
cjmcly9ss0ryy0780e2mhduo3,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756164069605518.png,"{""None"":[{""geometry"":{""x"":820,""y"":626}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570794000,2.184,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756164069605518,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmcly9ss0ryy0780e2mhduo3
cjmcly80uck7x07281gq60c38,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756170750930053.png,"{""None"":[{""geometry"":{""x"":803,""y"":587}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570792000,16.101,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756170750930053,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmcly80uck7x07281gq60c38
cjmclxvph0rvb07808v22p6ko,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756177450437973.png,"{""None"":[{""geometry"":{""x"":865,""y"":660}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570776000,4.904,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756177450437973,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclxvph0rvb07808v22p6ko
cjmclxrqjck460728kqr2upa9,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756184123328300.png,"{""None"":[{""geometry"":{""x"":868,""y"":648}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570771000,2.999,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756184123328300,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclxrqjck460728kqr2upa9
cjmclxp360rti0780wm9evrj8,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756190811527296.png,"{""None"":[{""geometry"":{""x"":833,""y"":619}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570767000,4.806,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756190811527296,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclxp360rti0780wm9evrj8
cjmclxp4lck2u07289wha6zsb,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756197489369913.png,"{""None"":[{""geometry"":{""x"":810,""y"":560}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570767000,2.126,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756197489369913,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclxp4lck2u07289wha6zsb
cjmclxp12ck2h0728anz9q0f9,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756204166319472.png,"{""None"":[{""geometry"":{""x"":788,""y"":383}}]}",leoneld@ufl.edu,navigator_computer_vision,1537570767000,310.381,2018-02-04_redtriangle_bag__camera_seecam_image_raw1517756204166319472,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclxp12ck2h0728anz9q0f9
cjmclqw70cik607289j7qmont,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_red_totem_cloudy_bag__camera_seecam_image_raw1517761926507254664.png,"{""totem_red"":[{""geometry"":[{""x"":1021,""y"":440},{""x"":1021,""y"":594},{""x"":1144,""y"":594},{""x"":1144,""y"":440}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570450000,4.753,2018-02-04_red_totem_cloudy_bag__camera_seecam_image_raw1517761926507254664,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclqw70cik607289j7qmont
cjmclqsj30qkg0780jckykmfk,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_red_totem_cloudy_bag__camera_seecam_image_raw1517761933219680699.png,"{""totem_red"":[{""geometry"":[{""x"":997,""y"":426},{""x"":997,""y"":578},{""x"":1113,""y"":578},{""x"":1113,""y"":426}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570445000,8.986,2018-02-04_red_totem_cloudy_bag__camera_seecam_image_raw1517761933219680699,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclqsj30qkg0780jckykmfk
cjmclqlj5cih407282y62orxt,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758829189875385.png,"{""stc_panel_green"":[{""geometry"":[{""x"":997,""y"":297},{""x"":997,""y"":355},{""x"":1044,""y"":355},{""x"":1044,""y"":297}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570436000,5.239,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758829189875385,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclqlj5cih407282y62orxt
cjmclqhnb0qhs0780jsmbqk23,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758835872833186.png,"{""stc_panel_blue"":[{""geometry"":[{""x"":996,""y"":337},{""x"":996,""y"":389},{""x"":1034,""y"":389},{""x"":1034,""y"":337}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570431000,6.498,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758835872833186,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclqhnb0qhs0780jsmbqk23
cjmclqdficies0728b9vnue5n,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758842557448807.png,"{""stc_panel_off"":[{""geometry"":[{""x"":1000,""y"":313},{""x"":1000,""y"":361},{""x"":1035,""y"":361},{""x"":1035,""y"":313}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570426000,9.499,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758842557448807,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclqdficies0728b9vnue5n
cjmclq5fmcic10728o0u3lwlu,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758849241001397.png,"{""stc_panel_green"":[{""geometry"":[{""x"":1003,""y"":331},{""x"":1003,""y"":382},{""x"":1039,""y"":382},{""x"":1039,""y"":331}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570415000,7.192,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758849241001397,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclq5fmcic10728o0u3lwlu
cjmcm45gi0tw80780zgi7nwmo,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758855933055155.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":1003,""y"":300},{""x"":1003,""y"":354},{""x"":1044,""y"":354},{""x"":1044,""y"":300}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537571069000,11.609,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758855933055155,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmcm45gi0tw80780zgi7nwmo
cjmclprxf0qbq0780hacvzb1p,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758862608915648.png,"{""stc_panel_off"":[{""geometry"":[{""x"":1018,""y"":304},{""x"":1018,""y"":354},{""x"":1065,""y"":354},{""x"":1065,""y"":304}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570398000,5.163,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758862608915648,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclprxf0qbq0780hacvzb1p
cjmclpo12ci6i0728vte6rtd3,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758869296331804.png,"{""stc_panel_blue"":[{""geometry"":[{""x"":996,""y"":325},{""x"":996,""y"":376},{""x"":1037,""y"":376},{""x"":1037,""y"":325}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570393000,6.217,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758869296331804,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclpo12ci6i0728vte6rtd3
cjmclpj2wci3807282grundqy,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758875978038993.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":994,""y"":332},{""x"":994,""y"":387},{""x"":1038,""y"":387},{""x"":1038,""y"":332}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570386000,5.1,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758875978038993,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclpj2wci3807282grundqy
cjmclpf870q6p0780t6d4s6ns,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758882663182132.png,"{""stc_panel_off"":[{""geometry"":[{""x"":994,""y"":327},{""x"":994,""y"":375},{""x"":1027,""y"":375},{""x"":1027,""y"":327}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570381000,5.825,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758882663182132,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclpf870q6p0780t6d4s6ns
cjmclpasqchzz0728lpqny152,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758889357358939.png,"{""stc_panel_red"":[{""geometry"":[{""x"":1010,""y"":317},{""x"":1010,""y"":368},{""x"":1048,""y"":368},{""x"":1048,""y"":317}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570376000,7.324,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758889357358939,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclpasqchzz0728lpqny152
cjmclp564chxo07281ckkcs50,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758896032314467.png,"{""stc_panel_green"":[{""geometry"":[{""x"":998,""y"":321},{""x"":998,""y"":369},{""x"":1035,""y"":369},{""x"":1035,""y"":321}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570368000,5.853,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758896032314467,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclp564chxo07281ckkcs50
cjmclp0mq0q0s0780p0lf08c6,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758902712618937.png,"{""stc_panel_green"":[{""geometry"":[{""x"":998,""y"":325},{""x"":998,""y"":378},{""x"":1039,""y"":378},{""x"":1039,""y"":325}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570362000,6.44,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758902712618937,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclp0mq0q0s0780p0lf08c6
cjmclovxw0pyn0780avs1c6a4,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758909400138517.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":1007,""y"":311},{""x"":1007,""y"":363},{""x"":1042,""y"":363},{""x"":1042,""y"":311}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570356000,5.181,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758909400138517,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclovxw0pyn0780avs1c6a4
cjmclorcvchrw0728htwyrq20,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758916087506453.png,"{""stc_panel_off"":[{""geometry"":[{""x"":993,""y"":344},{""x"":993,""y"":399},{""x"":1038,""y"":399},{""x"":1038,""y"":344}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570350000,5.233,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758916087506453,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclorcvchrw0728htwyrq20
cjmcloncachqc0728hkihf660,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758922768274255.png,"{""stc_panel_blue"":[{""geometry"":[{""x"":1000,""y"":344},{""x"":1000,""y"":392},{""x"":1042,""y"":392},{""x"":1042,""y"":344}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570345000,4.994,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758922768274255,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmcloncachqc0728hkihf660
cjmclojqychpb0728vto1tgh8,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758929451477065.png,"{""stc_panel_green"":[{""geometry"":[{""x"":1008,""y"":311},{""x"":1008,""y"":369},{""x"":1058,""y"":369},{""x"":1058,""y"":311}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570341000,5.217,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758929451477065,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclojqychpb0728vto1tgh8
cjmclofc10psl0780l2b4o0mr,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758936139777729.png,"{""stc_panel_off"":[{""geometry"":[{""x"":1015,""y"":315},{""x"":1015,""y"":361},{""x"":1047,""y"":361},{""x"":1047,""y"":315}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570335000,4.148,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758936139777729,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclofc10psl0780l2b4o0mr
cjmcloc9qchms07280u64ybvo,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758942817195447.png,"{""stc_panel_blue"":[{""geometry"":[{""x"":1013,""y"":331},{""x"":1013,""y"":372},{""x"":1051,""y"":372},{""x"":1051,""y"":331}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570331000,6.93,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758942817195447,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmcloc9qchms07280u64ybvo
cjmclo6x50pq90780gwrk2c10,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758949502890604.png,"{""stc_panel_green"":[{""geometry"":[{""x"":1008,""y"":331},{""x"":1008,""y"":386},{""x"":1055,""y"":386},{""x"":1055,""y"":331}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570324000,4.939,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758949502890604,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclo6x50pq90780gwrk2c10
cjmclo30h0pou0780g1ho0rru,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758956191851007.png,"{""stc_panel_off"":[{""geometry"":[{""x"":1001,""y"":327},{""x"":1001,""y"":383},{""x"":1039,""y"":383},{""x"":1039,""y"":327}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570319000,5.176,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758956191851007,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclo30h0pou0780g1ho0rru
cjmclnz6nchjp07289kdfukpq,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758962882575733.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":998,""y"":331},{""x"":998,""y"":387},{""x"":1038,""y"":387},{""x"":1038,""y"":331}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570314000,11.605,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758962882575733,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclnz6nchjp07289kdfukpq
cjmclnq1d0pk50780fkngrhfg,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758969566243676.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":998,""y"":332},{""x"":998,""y"":386},{""x"":1041,""y"":386},{""x"":1041,""y"":332}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570302000,5.901,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758969566243676,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclnq1d0pk50780fkngrhfg
cjmclnlpqchgi0728mkhz9yu0,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_seecam_wauberg-2018-02-04/2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758976284077227.png,"{""stc_panel_yellow"":[{""geometry"":[{""x"":1014,""y"":310},{""x"":1014,""y"":372},{""x"":1049,""y"":372},{""x"":1049,""y"":310}]}]}",leoneld@ufl.edu,navigator_computer_vision,1537570296000,6.352,2018-02-04_scanthecode_bag__camera_seecam_image_raw1517758976284077227,,navigator_seecam_wauberg-2018-02-04.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjmclnlpqchgi0728mkhz9yu0
